date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:18:18	105252/105252	---M--	200	added ('OK')	font/woff2	etag:%2219b24-65507572-ac80fa45417f352;;;%22	https://tfhtml.themepul.com/fitmas/assets/fonts/fontawesome/fa-brands-400.woff2	C:/Users/user/OneDrive/Desktop/master/tfhtml.themepul.com/fitmas/assets/fonts/fontawesome/fa-brands-400.woff2	(from https://tfhtml.themepul.com/fitmas/assets/css/fontawesome.min.css)
14:18:18	181500/181500	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%222c4fc-65507572-e40683bd1a9b9cc2;gz%22	https://tfhtml.themepul.com/fitmas/assets/fonts/fontawesome/fa-brands-400.ttf	C:/Users/user/OneDrive/Desktop/master/tfhtml.themepul.com/fitmas/assets/fonts/fontawesome/fa-brands-400.ttf	(from https://tfhtml.themepul.com/fitmas/assets/css/fontawesome.min.css)
14:18:22	399412/399412	---M--	200	added ('OK')	font/woff2	etag:%2261834-65507571-f4947e8c41f0a04b;;;%22	https://tfhtml.themepul.com/fitmas/assets/fonts/fontawesome/fa-duotone-900.woff2	C:/Users/user/OneDrive/Desktop/master/tfhtml.themepul.com/fitmas/assets/fonts/fontawesome/fa-duotone-900.woff2	(from https://tfhtml.themepul.com/fitmas/assets/css/fontawesome.min.css)
14:18:22	1119916/1119916	---MCZ	200	added ('OK')	application/x-font-ttf	etag:%221116ac-65507572-1b6c1349e2eda581;gz%22	https://tfhtml.themepul.com/fitmas/assets/fonts/fontawesome/fa-duotone-900.ttf	C:/Users/user/OneDrive/Desktop/master/tfhtml.themepul.com/fitmas/assets/fonts/fontawesome/fa-duotone-900.ttf	(from https://tfhtml.themepul.com/fitmas/assets/css/fontawesome.min.css)
14:18:23	986976/986976	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22f0f60-65507571-fccfe4e9ae7dc0fd;gz%22	https://tfhtml.themepul.com/fitmas/assets/fonts/fontawesome/fa-light-300.ttf	C:/Users/user/OneDrive/Desktop/master/tfhtml.themepul.com/fitmas/assets/fonts/fontawesome/fa-light-300.ttf	(from https://tfhtml.themepul.com/fitmas/assets/css/fontawesome.min.css)
14:18:24	388560/388560	---M--	200	added ('OK')	font/woff2	etag:%225edd0-6550756d-625630c5747147ae;;;%22	https://tfhtml.themepul.com/fitmas/assets/fonts/fontawesome/fa-light-300.woff2	C:/Users/user/OneDrive/Desktop/master/tfhtml.themepul.com/fitmas/assets/fonts/fontawesome/fa-light-300.woff2	(from https://tfhtml.themepul.com/fitmas/assets/css/fontawesome.min.css)
14:18:25	879176/879176	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22d6a48-65507571-1215b0c063c84f2c;gz%22	https://tfhtml.themepul.com/fitmas/assets/fonts/fontawesome/fa-regular-400.ttf	C:/Users/user/OneDrive/Desktop/master/tfhtml.themepul.com/fitmas/assets/fonts/fontawesome/fa-regular-400.ttf	(from https://tfhtml.themepul.com/fitmas/assets/css/fontawesome.min.css)
14:18:25	354424/354424	---M--	200	added ('OK')	font/woff2	etag:%2256878-6550756c-8412a49942ed0314;;;%22	https://tfhtml.themepul.com/fitmas/assets/fonts/fontawesome/fa-regular-400.woff2	C:/Users/user/OneDrive/Desktop/master/tfhtml.themepul.com/fitmas/assets/fonts/fontawesome/fa-regular-400.woff2	(from https://tfhtml.themepul.com/fitmas/assets/css/fontawesome.min.css)
14:18:25	301680/301680	---M--	200	added ('OK')	font/woff2	etag:%2249a70-65507572-9bcfef8462dae550;;;%22	https://tfhtml.themepul.com/fitmas/assets/fonts/fontawesome/fa-solid-900.woff2	C:/Users/user/OneDrive/Desktop/master/tfhtml.themepul.com/fitmas/assets/fonts/fontawesome/fa-solid-900.woff2	(from https://tfhtml.themepul.com/fitmas/assets/css/fontawesome.min.css)
14:18:27	425296/425296	---M--	200	added ('OK')	font/woff2	etag:%2267d50-6550756c-39f1502784ca0830;;;%22	https://tfhtml.themepul.com/fitmas/assets/fonts/fontawesome/fa-thin-100.woff2	C:/Users/user/OneDrive/Desktop/master/tfhtml.themepul.com/fitmas/assets/fonts/fontawesome/fa-thin-100.woff2	(from https://tfhtml.themepul.com/fitmas/assets/css/fontawesome.min.css)
14:18:27	775600/775600	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22bd5b0-6550756c-6724ec971ec1b738;gz%22	https://tfhtml.themepul.com/fitmas/assets/fonts/fontawesome/fa-solid-900.ttf	C:/Users/user/OneDrive/Desktop/master/tfhtml.themepul.com/fitmas/assets/fonts/fontawesome/fa-solid-900.ttf	(from https://tfhtml.themepul.com/fitmas/assets/css/fontawesome.min.css)
14:18:27	1086840/1086840	---MCZ	200	added ('OK')	application/x-font-ttf	etag:%22109578-65507570-248f6dd74a76237;gz%22	https://tfhtml.themepul.com/fitmas/assets/fonts/fontawesome/fa-thin-100.ttf	C:/Users/user/OneDrive/Desktop/master/tfhtml.themepul.com/fitmas/assets/fonts/fontawesome/fa-thin-100.ttf	(from https://tfhtml.themepul.com/fitmas/assets/css/fontawesome.min.css)
14:18:27	348425/348425	---M--	200	added ('OK')	image/png	etag:%2255109-6550758c-126bfcb23b237db5;;;%22	https://tfhtml.themepul.com/fitmas/assets/img/bg/breadcrumb-bg.png	C:/Users/user/OneDrive/Desktop/master/tfhtml.themepul.com/fitmas/assets/img/bg/breadcrumb-bg.png	(from https://tfhtml.themepul.com/fitmas/about.html)
14:18:28	457087/457087	---M--	200	added ('OK')	image/png	etag:%226f97f-6550758a-ad5b9eb4034a4594;;;%22	https://tfhtml.themepul.com/fitmas/assets/img/bg/cta-bg1.png	C:/Users/user/OneDrive/Desktop/master/tfhtml.themepul.com/fitmas/assets/img/bg/cta-bg1.png	(from https://tfhtml.themepul.com/fitmas/about.html)
14:18:28	92626/92626	---M--	200	added ('OK')	image/png	etag:%22169d2-65507588-58c1d80671211fd6;;;%22	https://tfhtml.themepul.com/fitmas/assets/img/portfolio/portfolio_details1_1.png	C:/Users/user/OneDrive/Desktop/master/tfhtml.themepul.com/fitmas/assets/img/portfolio/portfolio_details1_1.png	(from https://tfhtml.themepul.com/fitmas/project-details.html)
14:18:28	332349/332349	---M--	200	added ('OK')	image/png	etag:%225123d-65507589-e93ec8d2bedcb55;;;%22	https://tfhtml.themepul.com/fitmas/assets/img/portfolio/portfolio_details.png	C:/Users/user/OneDrive/Desktop/master/tfhtml.themepul.com/fitmas/assets/img/portfolio/portfolio_details.png	(from https://tfhtml.themepul.com/fitmas/project-details.html)
14:18:28	86859/86859	---M--	200	added ('OK')	image/png	etag:%221534b-65507588-957c7272c3942f4e;;;%22	https://tfhtml.themepul.com/fitmas/assets/img/portfolio/portfolio_details1_2.png	C:/Users/user/OneDrive/Desktop/master/tfhtml.themepul.com/fitmas/assets/img/portfolio/portfolio_details1_2.png	(from https://tfhtml.themepul.com/fitmas/project-details.html)
14:18:29	30463/30463	---M--	200	added ('OK')	image/png	etag:%2276ff-65507593-aa95c6c94d1efc2a;;;%22	https://tfhtml.themepul.com/fitmas/assets/img/team/team-5.png	C:/Users/user/OneDrive/Desktop/master/tfhtml.themepul.com/fitmas/assets/img/team/team-5.png	(from https://tfhtml.themepul.com/fitmas/team.html)
14:18:29	35257/35257	---M--	200	added ('OK')	image/png	etag:%2289b9-65507592-70ec6442567845b8;;;%22	https://tfhtml.themepul.com/fitmas/assets/img/team/team-6.png	C:/Users/user/OneDrive/Desktop/master/tfhtml.themepul.com/fitmas/assets/img/team/team-6.png	(from https://tfhtml.themepul.com/fitmas/team.html)
14:18:30	37485/37485	---M--	200	added ('OK')	image/png	etag:%22926d-65507593-bb347dc676b633e6;;;%22	https://tfhtml.themepul.com/fitmas/assets/img/team/team-7.png	C:/Users/user/OneDrive/Desktop/master/tfhtml.themepul.com/fitmas/assets/img/team/team-7.png	(from https://tfhtml.themepul.com/fitmas/team.html)
14:18:31	33767/33767	---M--	200	added ('OK')	image/png	etag:%2283e7-6550758e-7d78b1aed5d64342;;;%22	https://tfhtml.themepul.com/fitmas/assets/img/team/team-8.png	C:/Users/user/OneDrive/Desktop/master/tfhtml.themepul.com/fitmas/assets/img/team/team-8.png	(from https://tfhtml.themepul.com/fitmas/team.html)
14:18:31	111464/111464	---M--	200	added ('OK')	image/png	etag:%221b368-65507594-be88555dee64b9c9;;;%22	https://tfhtml.themepul.com/fitmas/assets/img/project/project2_1.png	C:/Users/user/OneDrive/Desktop/master/tfhtml.themepul.com/fitmas/assets/img/project/project2_1.png	(from https://tfhtml.themepul.com/fitmas/project.html)
14:18:32	111146/111146	---M--	200	added ('OK')	image/png	etag:%221b22a-65507593-9a56a654a1373a03;;;%22	https://tfhtml.themepul.com/fitmas/assets/img/project/project2_2.png	C:/Users/user/OneDrive/Desktop/master/tfhtml.themepul.com/fitmas/assets/img/project/project2_2.png	(from https://tfhtml.themepul.com/fitmas/project.html)
14:18:32	114692/114692	---M--	200	added ('OK')	image/png	etag:%221c004-65507594-152ce621a53cc7d5;;;%22	https://tfhtml.themepul.com/fitmas/assets/img/project/project2_3.png	C:/Users/user/OneDrive/Desktop/master/tfhtml.themepul.com/fitmas/assets/img/project/project2_3.png	(from https://tfhtml.themepul.com/fitmas/project.html)
14:18:32	111405/111405	---M--	200	added ('OK')	image/png	etag:%221b32d-65507593-64cf78fa51385aed;;;%22	https://tfhtml.themepul.com/fitmas/assets/img/project/project2_4.png	C:/Users/user/OneDrive/Desktop/master/tfhtml.themepul.com/fitmas/assets/img/project/project2_4.png	(from https://tfhtml.themepul.com/fitmas/project.html)
14:18:33	1439/1439	---M-Z	200	added ('OK')	image/svg+xml	etag:%2259f-6550757b-79bc1315909834a4;gz%22	https://tfhtml.themepul.com/fitmas/assets/img/icon/contact-icon1.svg	C:/Users/user/OneDrive/Desktop/master/tfhtml.themepul.com/fitmas/assets/img/icon/contact-icon1.svg	(from https://tfhtml.themepul.com/fitmas/contact.html)
14:18:33	1510/1510	---M-Z	200	added ('OK')	image/svg+xml	etag:%225e6-6550757b-e3b003f82fac1143;gz%22	https://tfhtml.themepul.com/fitmas/assets/img/icon/contact-icon2.svg	C:/Users/user/OneDrive/Desktop/master/tfhtml.themepul.com/fitmas/assets/img/icon/contact-icon2.svg	(from https://tfhtml.themepul.com/fitmas/contact.html)
14:18:33	1443/1443	---M-Z	200	added ('OK')	image/svg+xml	etag:%225a3-6550757a-fabddbb18be99fca;gz%22	https://tfhtml.themepul.com/fitmas/assets/img/icon/contact-icon3.svg	C:/Users/user/OneDrive/Desktop/master/tfhtml.themepul.com/fitmas/assets/img/icon/contact-icon3.svg	(from https://tfhtml.themepul.com/fitmas/contact.html)
14:18:34	191419/191419	---M--	200	added ('OK')	image/png	etag:%222ebbb-65507582-77ddb59442b87c5e;;;%22	https://tfhtml.themepul.com/fitmas/assets/img/normal/contact1.png	C:/Users/user/OneDrive/Desktop/master/tfhtml.themepul.com/fitmas/assets/img/normal/contact1.png	(from https://tfhtml.themepul.com/fitmas/contact.html)
14:18:34	42690/42690	---M--	200	added ('OK')	image/png	etag:%22a6c2-65507575-d97e7ec4ce266d6b;;;%22	https://tfhtml.themepul.com/fitmas/assets/img/instagram/insta_feed1.png	C:/Users/user/OneDrive/Desktop/master/tfhtml.themepul.com/fitmas/assets/img/instagram/insta_feed1.png	(from https://tfhtml.themepul.com/fitmas/contact.html)
14:18:35	40204/40204	---M--	200	added ('OK')	image/png	etag:%229d0c-65507576-94ca7a755cc9a85;;;%22	https://tfhtml.themepul.com/fitmas/assets/img/instagram/insta_feed2.png	C:/Users/user/OneDrive/Desktop/master/tfhtml.themepul.com/fitmas/assets/img/instagram/insta_feed2.png	(from https://tfhtml.themepul.com/fitmas/contact.html)
14:18:35	45817/45817	---M--	200	added ('OK')	image/png	etag:%22b2f9-65507575-323424f850823b68;;;%22	https://tfhtml.themepul.com/fitmas/assets/img/instagram/insta_feed3.png	C:/Users/user/OneDrive/Desktop/master/tfhtml.themepul.com/fitmas/assets/img/instagram/insta_feed3.png	(from https://tfhtml.themepul.com/fitmas/contact.html)
14:18:35	30837/30837	---M--	200	added ('OK')	image/png	etag:%227875-65507575-9fae90be47c62358;;;%22	https://tfhtml.themepul.com/fitmas/assets/img/instagram/insta_feed4.png	C:/Users/user/OneDrive/Desktop/master/tfhtml.themepul.com/fitmas/assets/img/instagram/insta_feed4.png	(from https://tfhtml.themepul.com/fitmas/contact.html)
14:18:36	40887/40887	---M--	200	added ('OK')	image/png	etag:%229fb7-65507575-2dfe061517bd2585;;;%22	https://tfhtml.themepul.com/fitmas/assets/img/instagram/insta_feed5.png	C:/Users/user/OneDrive/Desktop/master/tfhtml.themepul.com/fitmas/assets/img/instagram/insta_feed5.png	(from https://tfhtml.themepul.com/fitmas/contact.html)
14:18:36	44263/44263	---M--	200	added ('OK')	image/png	etag:%22ace7-65507574-b138d9f9106b6b77;;;%22	https://tfhtml.themepul.com/fitmas/assets/img/instagram/insta_feed6.png	C:/Users/user/OneDrive/Desktop/master/tfhtml.themepul.com/fitmas/assets/img/instagram/insta_feed6.png	(from https://tfhtml.themepul.com/fitmas/contact.html)
14:18:36	45886/45886	---M--	200	added ('OK')	image/png	etag:%22b33e-65507575-d326cf3bd6ec2210;;;%22	https://tfhtml.themepul.com/fitmas/assets/img/instagram/insta_feed7.png	C:/Users/user/OneDrive/Desktop/master/tfhtml.themepul.com/fitmas/assets/img/instagram/insta_feed7.png	(from https://tfhtml.themepul.com/fitmas/contact.html)
14:18:36	41727/41727	---M--	200	added ('OK')	image/png	etag:%22a2ff-65507576-bd6a075f4399bd77;;;%22	https://tfhtml.themepul.com/fitmas/assets/img/instagram/insta_feed8.png	C:/Users/user/OneDrive/Desktop/master/tfhtml.themepul.com/fitmas/assets/img/instagram/insta_feed8.png	(from https://tfhtml.themepul.com/fitmas/contact.html)
14:18:37	10827/10827	---M-Z	200	added ('OK')	text/css	etag:%222a4b-655075a4-6732fd9c06857994;gz%22	https://tfhtml.themepul.com/fitmas/assets/css/jquery.flipster.min.css	C:/Users/user/OneDrive/Desktop/master/tfhtml.themepul.com/fitmas/assets/css/jquery.flipster.min.css	(from https://tfhtml.themepul.com/fitmas/home-2.html)
14:18:38	3825/3825	---M--	200	added ('OK')	image/png	etag:%22ef1-65507577-7e98f88d490ddbf2;;;%22	https://tfhtml.themepul.com/fitmas/assets/img/hero/hero_shape_2-1.png	C:/Users/user/OneDrive/Desktop/master/tfhtml.themepul.com/fitmas/assets/img/hero/hero_shape_2-1.png	(from https://tfhtml.themepul.com/fitmas/home-2.html)
14:18:39	1047398/1047398	---M--	200	added ('OK')	image/png	etag:%22ffb66-65507577-830c21a7f806acdf;;;%22	https://tfhtml.themepul.com/fitmas/assets/img/hero/hero_bg_2_1.png	C:/Users/user/OneDrive/Desktop/master/tfhtml.themepul.com/fitmas/assets/img/hero/hero_bg_2_1.png	(from https://tfhtml.themepul.com/fitmas/home-2.html)
14:18:39	4932/4932	---M--	200	added ('OK')	image/png	etag:%221344-65507577-d1080c97eef308;;;%22	https://tfhtml.themepul.com/fitmas/assets/img/hero/hero_shape_2-2.png	C:/Users/user/OneDrive/Desktop/master/tfhtml.themepul.com/fitmas/assets/img/hero/hero_shape_2-2.png	(from https://tfhtml.themepul.com/fitmas/home-2.html)
14:18:40	5875/5875	---M--	200	added ('OK')	image/png	etag:%2216f3-65507576-90a05cc9c0c749ad;;;%22	https://tfhtml.themepul.com/fitmas/assets/img/hero/hero_shape_2-3.png	C:/Users/user/OneDrive/Desktop/master/tfhtml.themepul.com/fitmas/assets/img/hero/hero_shape_2-3.png	(from https://tfhtml.themepul.com/fitmas/home-2.html)
14:18:41	1562/1562	---M--	200	added ('OK')	image/png	etag:%2261a-6550758a-811471106e5015fe;;;%22	https://tfhtml.themepul.com/fitmas/assets/img/bg/sec-shape2-top.png	C:/Users/user/OneDrive/Desktop/master/tfhtml.themepul.com/fitmas/assets/img/bg/sec-shape2-top.png	(from https://tfhtml.themepul.com/fitmas/home-2.html)
14:18:42	731383/731383	---M--	200	added ('OK')	image/png	etag:%22b28f7-6550758d-77ad13dd4cbbf8ed;;;%22	https://tfhtml.themepul.com/fitmas/assets/img/bg/service-bg2.png	C:/Users/user/OneDrive/Desktop/master/tfhtml.themepul.com/fitmas/assets/img/bg/service-bg2.png	(from https://tfhtml.themepul.com/fitmas/home-2.html)
14:18:45	395078/395078	---M--	200	added ('OK')	image/png	etag:%2260746-65507595-4a481877802a510e;;;%22	https://tfhtml.themepul.com/fitmas/assets/img/project/project1_1.png	C:/Users/user/OneDrive/Desktop/master/tfhtml.themepul.com/fitmas/assets/img/project/project1_1.png	(from https://tfhtml.themepul.com/fitmas/home-2.html)
14:18:46	465308/465308	---M--	200	added ('OK')	image/png	etag:%227199c-65507595-9432a8b574c597b8;;;%22	https://tfhtml.themepul.com/fitmas/assets/img/project/project1_2.png	C:/Users/user/OneDrive/Desktop/master/tfhtml.themepul.com/fitmas/assets/img/project/project1_2.png	(from https://tfhtml.themepul.com/fitmas/home-2.html)
14:18:46	755922/755922	---M--	200	added ('OK')	image/png	etag:%22b88d2-65507576-85122b63497844f6;;;%22	https://tfhtml.themepul.com/fitmas/assets/img/hero/hero_bg_2_2.png	C:/Users/user/OneDrive/Desktop/master/tfhtml.themepul.com/fitmas/assets/img/hero/hero_bg_2_2.png	(from https://tfhtml.themepul.com/fitmas/home-2.html)
14:18:47	389063/389063	---M--	200	added ('OK')	image/png	etag:%225efc7-65507594-e80198445d641cf1;;;%22	https://tfhtml.themepul.com/fitmas/assets/img/project/project1_3.png	C:/Users/user/OneDrive/Desktop/master/tfhtml.themepul.com/fitmas/assets/img/project/project1_3.png	(from https://tfhtml.themepul.com/fitmas/home-2.html)
14:18:47	63774/63774	---M--	200	added ('OK')	image/png	etag:%22f91e-65507582-e14e0c070df779d7;;;%22	https://tfhtml.themepul.com/fitmas/assets/img/normal/wcu_2-1.png	C:/Users/user/OneDrive/Desktop/master/tfhtml.themepul.com/fitmas/assets/img/normal/wcu_2-1.png	(from https://tfhtml.themepul.com/fitmas/home-2.html)
14:18:47	590262/590262	---M--	200	added ('OK')	image/png	etag:%22901b6-6550758e-d17914420a4505ce;;;%22	https://tfhtml.themepul.com/fitmas/assets/img/bg/portfolio-bg-1.png	C:/Users/user/OneDrive/Desktop/master/tfhtml.themepul.com/fitmas/assets/img/bg/portfolio-bg-1.png	(from https://tfhtml.themepul.com/fitmas/home-2.html)
14:18:50	12808/12808	---M--	200	added ('OK')	image/png	etag:%223208-6550758b-e6f5626a8f9fc43;;;%22	https://tfhtml.themepul.com/fitmas/assets/img/bg/wcu_box-bg.png	C:/Users/user/OneDrive/Desktop/master/tfhtml.themepul.com/fitmas/assets/img/bg/wcu_box-bg.png	(from https://tfhtml.themepul.com/fitmas/home-2.html)
14:18:50	72915/72915	---M--	200	added ('OK')	image/png	etag:%2211cd3-65507581-7a7be72cc6406689;;;%22	https://tfhtml.themepul.com/fitmas/assets/img/normal/wcu_2-2.png	C:/Users/user/OneDrive/Desktop/master/tfhtml.themepul.com/fitmas/assets/img/normal/wcu_2-2.png	(from https://tfhtml.themepul.com/fitmas/home-2.html)
14:18:51	8681/8681	---M-Z	200	added ('OK')	image/svg+xml	etag:%2221e9-6550757b-3f5ca39065df4db8;gz%22	https://tfhtml.themepul.com/fitmas/assets/img/icon/wcu-icon_2-1.svg	C:/Users/user/OneDrive/Desktop/master/tfhtml.themepul.com/fitmas/assets/img/icon/wcu-icon_2-1.svg	(from https://tfhtml.themepul.com/fitmas/home-2.html)
14:18:52	9277/9277	---M-Z	200	added ('OK')	image/svg+xml	etag:%22243d-6550757b-1277ef6b76840cae;gz%22	https://tfhtml.themepul.com/fitmas/assets/img/icon/wcu-icon_2-2.svg	C:/Users/user/OneDrive/Desktop/master/tfhtml.themepul.com/fitmas/assets/img/icon/wcu-icon_2-2.svg	(from https://tfhtml.themepul.com/fitmas/home-2.html)
14:18:53	15304/15304	---M--	200	added ('OK')	image/png	etag:%223bc8-65507591-e01e3c3c2bfe4086;;;%22	https://tfhtml.themepul.com/fitmas/assets/img/team/team-2-1.png	C:/Users/user/OneDrive/Desktop/master/tfhtml.themepul.com/fitmas/assets/img/team/team-2-1.png	(from https://tfhtml.themepul.com/fitmas/home-2.html)
14:18:54	508139/508139	---M--	200	added ('OK')	image/png	etag:%227c0eb-65507589-32055459d715bfbb;;;%22	https://tfhtml.themepul.com/fitmas/assets/img/bg/team-bg-2.png	C:/Users/user/OneDrive/Desktop/master/tfhtml.themepul.com/fitmas/assets/img/bg/team-bg-2.png	(from https://tfhtml.themepul.com/fitmas/home-2.html)
14:18:55	15965/15965	---M--	200	added ('OK')	image/png	etag:%223e5d-65507590-541007cacb91ee40;;;%22	https://tfhtml.themepul.com/fitmas/assets/img/team/team-2-3.png	C:/Users/user/OneDrive/Desktop/master/tfhtml.themepul.com/fitmas/assets/img/team/team-2-3.png	(from https://tfhtml.themepul.com/fitmas/home-2.html)
14:18:55	18418/18418	---M--	200	added ('OK')	image/png	etag:%2247f2-65507590-cdcb99afc5768df4;;;%22	https://tfhtml.themepul.com/fitmas/assets/img/team/team-2-2.png	C:/Users/user/OneDrive/Desktop/master/tfhtml.themepul.com/fitmas/assets/img/team/team-2-2.png	(from https://tfhtml.themepul.com/fitmas/home-2.html)
14:18:55	16005/16005	---M--	200	added ('OK')	image/png	etag:%223e85-6550758f-a09bb9d2b17e6c4b;;;%22	https://tfhtml.themepul.com/fitmas/assets/img/team/team-2-4.png	C:/Users/user/OneDrive/Desktop/master/tfhtml.themepul.com/fitmas/assets/img/team/team-2-4.png	(from https://tfhtml.themepul.com/fitmas/home-2.html)
14:18:55	8760/8760	---M-Z	200	added ('OK')	image/svg+xml	etag:%222238-6550757d-50361a3108aee89a;gz%22	https://tfhtml.themepul.com/fitmas/assets/img/icon/counter-icon_2-1.svg	C:/Users/user/OneDrive/Desktop/master/tfhtml.themepul.com/fitmas/assets/img/icon/counter-icon_2-1.svg	(from https://tfhtml.themepul.com/fitmas/home-2.html)
14:18:56	3556/3556	---M-Z	200	added ('OK')	image/svg+xml	etag:%22de4-6550757d-f534b5557f6080f;gz%22	https://tfhtml.themepul.com/fitmas/assets/img/icon/counter-icon_2-2.svg	C:/Users/user/OneDrive/Desktop/master/tfhtml.themepul.com/fitmas/assets/img/icon/counter-icon_2-2.svg	(from https://tfhtml.themepul.com/fitmas/home-2.html)
14:18:56	6805/6805	---M-Z	200	added ('OK')	image/svg+xml	etag:%221a95-6550757d-aba1f50e30fa8161;gz%22	https://tfhtml.themepul.com/fitmas/assets/img/icon/counter-icon_2-3.svg	C:/Users/user/OneDrive/Desktop/master/tfhtml.themepul.com/fitmas/assets/img/icon/counter-icon_2-3.svg	(from https://tfhtml.themepul.com/fitmas/home-2.html)
14:18:56	10847/10847	---M-Z	200	added ('OK')	image/svg+xml	etag:%222a5f-6550757d-b5af3e6af2b3780b;gz%22	https://tfhtml.themepul.com/fitmas/assets/img/icon/counter-icon_2-4.svg	C:/Users/user/OneDrive/Desktop/master/tfhtml.themepul.com/fitmas/assets/img/icon/counter-icon_2-4.svg	(from https://tfhtml.themepul.com/fitmas/home-2.html)
14:18:58	177201/177201	---M--	200	added ('OK')	image/png	etag:%222b431-65507580-ce99d4a154c2cf5c;;;%22	https://tfhtml.themepul.com/fitmas/assets/img/normal/goal_2-2.png	C:/Users/user/OneDrive/Desktop/master/tfhtml.themepul.com/fitmas/assets/img/normal/goal_2-2.png	(from https://tfhtml.themepul.com/fitmas/home-2.html)
14:18:59	54930/54930	---M--	200	added ('OK')	image/png	etag:%22d692-65507580-a1b8af1dd58660c0;;;%22	https://tfhtml.themepul.com/fitmas/assets/img/normal/goal_2-1.png	C:/Users/user/OneDrive/Desktop/master/tfhtml.themepul.com/fitmas/assets/img/normal/goal_2-1.png	(from https://tfhtml.themepul.com/fitmas/home-2.html)
14:19:00	49122/49122	---M--	200	added ('OK')	image/png	etag:%22bfe2-65507597-f5e7bf8f5ae4c515;;;%22	https://tfhtml.themepul.com/fitmas/assets/img/blog/blog_2_1.png	C:/Users/user/OneDrive/Desktop/master/tfhtml.themepul.com/fitmas/assets/img/blog/blog_2_1.png	(from https://tfhtml.themepul.com/fitmas/home-2.html)
14:19:04	58468/58468	---M--	200	added ('OK')	image/png	etag:%22e464-65507597-a7851137210b0202;;;%22	https://tfhtml.themepul.com/fitmas/assets/img/blog/blog_2_2.png	C:/Users/user/OneDrive/Desktop/master/tfhtml.themepul.com/fitmas/assets/img/blog/blog_2_2.png	(from https://tfhtml.themepul.com/fitmas/home-2.html)
14:19:04	61727/61727	---M--	200	added ('OK')	image/png	etag:%22f11f-65507596-95c00b3d3ce6811;;;%22	https://tfhtml.themepul.com/fitmas/assets/img/blog/blog_2_3.png	C:/Users/user/OneDrive/Desktop/master/tfhtml.themepul.com/fitmas/assets/img/blog/blog_2_3.png	(from https://tfhtml.themepul.com/fitmas/home-2.html)
14:19:05	7383/7383	---M-Z	200	added ('OK')	application/x-javascript	etag:%221cd7-655075a1-f63900706eaec3a4;gz%22	https://tfhtml.themepul.com/fitmas/assets/js/jquery.flipster.min.js	C:/Users/user/OneDrive/Desktop/master/tfhtml.themepul.com/fitmas/assets/js/jquery.flipster.min.js	(from https://tfhtml.themepul.com/fitmas/home-2.html)
14:19:05	1104/1104	---M-Z	200	added ('OK')	application/x-javascript	etag:%22450-655075a1-3bd6295d05a1880e;gz%22	https://tfhtml.themepul.com/fitmas/assets/js/bmi.calculator.js	C:/Users/user/OneDrive/Desktop/master/tfhtml.themepul.com/fitmas/assets/js/bmi.calculator.js	(from https://tfhtml.themepul.com/fitmas/home-2.html)
14:19:08	4476/4476	---M-Z	200	added ('OK')	image/svg+xml	etag:%22117c-65507574-fd0341eba0a822b5;gz%22	https://tfhtml.themepul.com/fitmas/assets/img/logo2.svg	C:/Users/user/OneDrive/Desktop/master/tfhtml.themepul.com/fitmas/assets/img/logo2.svg	(from https://tfhtml.themepul.com/fitmas/home-3.html)
14:19:12	848709/848709	---M--	200	added ('OK')	image/png	etag:%22cf345-65507577-b8a27d13005426f2;;;%22	https://tfhtml.themepul.com/fitmas/assets/img/hero/hero_bg_3_1.png	C:/Users/user/OneDrive/Desktop/master/tfhtml.themepul.com/fitmas/assets/img/hero/hero_bg_3_1.png	(from https://tfhtml.themepul.com/fitmas/home-3.html)
14:19:12	60688/60688	---M--	200	added ('OK')	image/png	etag:%22ed10-65507583-2be401ead7dca73;;;%22	https://tfhtml.themepul.com/fitmas/assets/img/normal/feature_1-1.png	C:/Users/user/OneDrive/Desktop/master/tfhtml.themepul.com/fitmas/assets/img/normal/feature_1-1.png	(from https://tfhtml.themepul.com/fitmas/home-3.html)
14:19:14	51416/51416	---M--	200	added ('OK')	image/png	etag:%22c8d8-65507583-1e4eb378e6aad66f;;;%22	https://tfhtml.themepul.com/fitmas/assets/img/normal/feature_1-2.png	C:/Users/user/OneDrive/Desktop/master/tfhtml.themepul.com/fitmas/assets/img/normal/feature_1-2.png	(from https://tfhtml.themepul.com/fitmas/home-3.html)
14:19:14	51721/51721	---M--	200	added ('OK')	image/png	etag:%22ca09-65507583-93bb8a31e77e1160;;;%22	https://tfhtml.themepul.com/fitmas/assets/img/normal/feature_1-3.png	C:/Users/user/OneDrive/Desktop/master/tfhtml.themepul.com/fitmas/assets/img/normal/feature_1-3.png	(from https://tfhtml.themepul.com/fitmas/home-3.html)
